Supplier ID,Supplier Name,Amount
104313,Heathland Management Services,"1,769.12"
2722201,Heinemann,"4,998.84"
112319,Help & Care,"19,205.00"
110860,Helping Hands,"8,344.32"
4388701,Henley College,"1,130.00"
105724,Henley Signpeople Ltd,"9,837.13"
102041,Henley Theatre Services,"3,060.52"
126229,Her Majestys Court Services (HMCS),"5,010.00"
126201,Her Majestys Courts Service,"3,753.00"
126203,Her Majestys Courts Service,"2,122.40"
107203,Herald Productions Limited,"8,625.00"
13501,Herewards House,"75,643.11"
112288,Heritage Consultancy,"3,622.50"
101045,Herries School,"13,622.71"
1894801,Hertfordshire County Council,530.15
112054,Hewden,"1,074.91"
106370,Heywood Ltd,"35,021.76"
113201,High Duty Flooring W/House Ltd,635.95
2416301,High Street Methodist Church,"1,020.00"
2321701,Highfield School Trust Ltd,"15,216.30"
111815,Hillcrest Guest House,"1,960.00"
267201,Hillier Nurseries (Winchester),787.75
108547,Hilltop House,"19,296.00"
2092601,Hilltop School,"3,989.32"
2566001,Hobart UK,"6,261.87"
3125301,Holloway & James Ltd,"16,298.43"
2287401,Holly Business Systems,723.19
107910,Holy Brook School,"2,619.80"
2304001,Holyport Lodge,"1,860.00"
2323101,Holyport Pre School Playgroup,"7,203.60"
104451,Holyport Youth Club,"10,000.00"
385101,Homecraft Rolyan Limited,"1,736.70"
13901,Homefield College Ltd,"6,095.70"
29201,Hope Education Ltd,"4,105.46"
4321001,Horizon Express Ltd,"1,024.05"
146801,Horseman Coaches Ltd,"16,093.00"
130702,Horton Parish Council,"10,030.00"
953701,Hospital Savings Association,"1,658.36"
101173,Housing Quality Network Services,"1,259.25"
102055,Hsbc Insurance Brokers Ltd,"1,209.81"
102056,HSS Hire Service Group Ltd,541.37
106343,HTS Management Holdings Limited,"6,939.40"
107141,Humanware Europe,667
130901,Hurley Parish Council,"13,250.00"
130905,Hurley Village Association,"1,840.00"
2321801,Hurst Lodge School,"19,105.20"
104774,Hydraquip,"2,066.43"
1677501,Hypercom GB Ltd,638.25
25601,I CAN Charity,"16,128.96"
104999,IBS Office Solutions,"14,087.92"
1888701,ICS Communications,509.86
111066,ICTS (UK) Ltd,"3,559.30"
104241,IDN Supplies Ltd,"1,636.81"
26201,Idox Software Limited,"4,490.75"
1834401,Ikea Business,555.3
2771601,Ikon Capital Plc,"3,332.76"
102663,Image Box Design Limited,"2,421.90"
108358,Impact Training & Consultation Ltd,977.5
105909,Imperial Taxis,"62,273.73"
106351,In4tek Ltd,"9,660.00"
110790,Inalytics Limited,"8,050.00"
112311,Inchcape (Ford),"20,430.55"
3286701,Inclusive Technology Ltd,853.88
111143,Independent Living Group Ltd,"15,737.14"
100053,Independent Parts & Service Ltd,"2,589.68"
111955,Ind'l Med & Safety Serv Ltd (IMASS),"11,442.11"
112140,Industry Music Group,"3,450.00"
100233,Indzine Limited,816.5
108526,Infinite You Ltd,870.79
109040,Info Technology Supply Ltd,"2,619.01"
4297801,Infoshare Limited,"2,817.50"
2511001,Infotec UK Ltd,"8,759.72"
105207,ING Lease (UK) Limited,"1,934.06"
95801,Initial Washroom Solutions,"3,036.89"
126302,Inland Revenue,"16,311.46"
126307,Inland Revenue,"3,346.19"
111218,Innovate Services Ltd,"27,428.47"
111425,Innovative Safety Solutions Ltd,"1,573.75"
107186,Inspace Systems Limited,"4,490.75"
108475,Inspire Works,"7,492.25"
111897,Install Sports Ltd,"5,039.40"
1700001,Instarmac Group Plc,"6,503.02"
2542303,Institute of Education University of London,"2,336.00"
2379901,Institute Of Public Finance Ltd,"1,505.33"
79001,Institution Of Lighting Engineers,"2,875.00"
2442001,Integrated Pupil Support Services,554.8
106269,Intercall UK,623.69
110690,Intercept IT Ltd,"2,472.50"
251901,Interpoly Chemicals Ltd,"7,172.56"
106354,Interskill Learning Ltd,"2,358.84"
105280,Investec Asset Finance Plc,749.6
104128,IOSH,542
7202,IRRV Services Ltd,"1,708.25"
560801,Ison Engineering Products,504.63
44101,ISS Facility Services Ltd(Southern Division),"129,536.64"
3416101,ISS Waterers Landscape,"456,336.85"
111009,ITM Events,"11,500.00"
105115,ITS Training (UK) Ltd,"3,846.75"
2115401,ITSA Ltd,"1,580.25"
112181,ITSO Services Limited,678.5
103063,J and S Progress Consultants Ltd,"1,940.07"
102933,J Beckett & Sons Ltd,706.1
1868801,J C Applications,"3,536.25"
111968,J Edmund Peacock,870
345401,J Mould (Reading),"31,432.95"
38501,J P Lennard Ltd,"7,828.28"
112127,J P Leonard Ltd,586.14
1952101,J P Morgan Asset Management,"112,376.50"
112147,J Rayner & Sons Ltd,883.2
105336,J T Services (UK) Limited,"6,929.85"
2963701,Jacks  Eton College Pre-School,"13,271.00"
387102,Jacobs Babtie,"78,046.08"
2467101,Jacques Hall Foundation,"162,944.29"
111278,James Boston House,"6,533.76"
1501,James McNaughton Paper,"2,381.98"
105035,Jaytex,"1,401.16"
604002,JCDecaux Limited,"9,726.85"
103603,Jennor Timber Co Ltd,859.12
21904,Jewson Limited,666.61
108969,JHJ Gleed & Sons,"19,600.68"
3581201,Jigsaw Respite Care Limited,"81,907.64"
102088,JMM Marketing,712.9
3620501,John Graham Commercials,"5,315.45"
366201,John Lewis Plc,"1,325.27"
100608,John Padwick Landscapes,"5,846.90"
110696,John Reed-Computing Services,"2,643.78"
111406,Jones Lang Lasalle,"22,818.98"
1752201,Jordan Publishing Limited,741.87
2324201,Joyce Vakharia Nursery School,"6,090.00"
4126901,Jubilee Community Church,"11,000.00"
111040,Julie Lazraq  (Richard Shirairs),"3,722.05"
106630,Jumping Jacks Mobile Mini Gym,900
103704,Just Projectors,"1,046.50"
109589,K F Geotechnical,690
112265,K J & Mrs P J Rivers,"1,100.00"
112304,Kafevend Group Limited,514.79
3268601,Kees Glaziers,"1,072.95"
102678,Keltic,"3,694.16"
109032,Kendall Kingscott Limited,"1,974.00"
4417801,Kennington Educational Services Ltd,"6,173.25"
109170,Kensington Lodge,"6,582.60"
577205,Kent County Council,"5,120.28"
107313,Kenton Research Ltd,"11,076.80"
2335301,Key Floors Ltd,"13,864.40"
105322,Keychange Charity,"7,618.20"
102113,Keynote Training Ltd,"1,032.00"
108489,Kiddies Cabin c/o Berkshire Shared Services Org.,"10,126.80"
100639,Kindlelight Ltd,"9,717.50"
112164,Kinetic Theatre Company,770.5
2410104,Kings College London,648.6
2091801,Kings Court School,"21,598.90"
748101,Kings Property Management,"1,200.00"
110710,Kingsley Construction (Southern) Limited,"30,018.00"
104314,Kingsley Print & Design Ltd,"1,938.90"
111710,Kingsmead Care Centre,"10,928.58"
110776,Kingston Garden Services Ltd,"3,991.49"
108573,Kingston House,"5,388.18"
104085,Kingswood Educational Activity Centres,"2,346.00"
4413101,KLM Digital Office Solutions Ltd,"1,055.47"
103179,KMC Consultancy,"1,085.03"
3787301,KMD Visual Communications,"7,377.25"
108943,Knowles & Son (Oxford) Ltd,"28,787.50"
122201,Kone Plc,"4,156.15"
1402701,Konica Minolta Business Solutions (UK) Ltd,"1,695.61"
108189,KorCare Ltd,"17,141.08"
107176,KPMG LLP,"86,411.00"
100884,Kumarlo Bodyworks Ltd,"1,256.19"
100489,KWComsaf,"13,546.43"
192501,L & J Slater,561.2
145602,Lambert Smith Hampton,652.34
3305701,Lamps & Tubes Illuminations Ltd,"7,500.65"
111237,LAN 2 LAN Limited,"3,277.50"
105617,Lancelyn Theatre Supplies,"4,164.17"
4422901,Land Use Consultants LTD,"11,174.93"
343001,Landmark Tree Surgery,"15,447.59"
110722,Landscape Group,"1,254.65"
31701,Langley Sound & Light,"1,554.70"
269301,Lanz Transport,"3,843.42"
108681,Larchfield Nursing Home,"189,539.34"
11101,Larkland House,"167,071.06"
105019,Laser Ink,569.24
1606802,LDA - Findel Education Ltd,"1,704.40"
108807,Le Club Francais,675
112080,Leader Flush Shapland,575
104324,Learning Performance Training Ltd,"5,980.00"
1881001,Learning Through Action,"12,255.00"
110731,Legal & General,"7,687.50"
769801,Legoland Windsor Park Ltd,"15,646.15"
2672301,Leisure Logs Ltd,"2,696.98"
103681,Lemos & Crane,"1,029.25"
2256101,Leonard Cheshire,"13,803.57"
140928,Lex Vehicle Partners Ltd,"1,790.52"
23701,Lexis Nexis Butterworths,"1,564.16"
102129,Lfc,"2,404.06"
2343301,Lianne Coach Hire,"12,290.00"
110584,Library Multimedia Supplies (VHS Distribution),"7,943.51"
103006,Liftability,"7,135.00"
105873,Liftec Lifts Ltd,"22,939.28"
4419001,Lighting Reality Limited,609.5
103630,Liko UK Ltd,817.65
11801,Lilliput Learners Playgroup Pre-School,"14,544.00"
108868,Lime Legal Limited,678.5
108536,Limehouse Software Ltd,"11,494.25"
103813,Linkage Community Trust,"6,920.49"
108796,Little Acorns Montessori School,675
2324401,Little Fingers Montessori School,"4,897.60"
2323401,Little Fishes Pre School,"16,077.60"
106978,Little Monkeys,"6,288.35"
2322501,Little Rainbows Community Pre-School,"14,511.60"
2324501,Littlewick Green Montessori School,"13,676.40"
107251,Lloyds TSB Autolease,"39,136.20"
103207,LMS Music Supplies,"1,273.37"
2300501,Local Cleaning Services,"8,333.24"
1524401,London Borough Of Barnet,"1,050.00"
294803,London Borough Of Harrow,"1,149.50"
112238,London Borough of Redbridge,"4,500.00"
106704,Longridge Scout Boating Centre,"5,000.00"
2994101,Look Ahead Housing And Care Ltd,"7,235.86"
2702901,Lufton Manor College,"32,282.00"
26601,Lynwood Residential Home,"140,224.76"
111687,M & B Electrical Services (Reading) Ltd,"16,432.58"
108652,M & M Productions,"1,236.25"
108056,M & R Services,920
104690,M E L Research Ltd,"1,707.75"
103050,M P Printers (Thame) Ltd,"7,163.30"
2651401,M R Partnership,"4,465.00"
110242,M2 Digital Ltd,817.7
2273901,Magna Print Books,"1,049.91"
32801,Mahjacks Holdings Ltd,"1,281.56"
1097801,Maidenhead & District Housing Association,"1,040,000.00"
1097805,Maidenhead & District Housing Association,"18,045.60"
1097802,Maidenhead & District Housing Association,"4,955.97"
3856801,Maidenhead Flooring Specialists,"1,008.55"
102151,Maidenhead Glass Centre,699.95
108905,Maidenhead Motors Ltd,"1,543.14"
104746,Maidenhead Nursery School Fund,"4,631.02"
110355,Mailboxes etc,740.55
100187,Mallard Consultancy Limited,"1,092.50"
2322701,Mamatoto Childcare Ltd T/A Hayward Nursery,"20,867.15"
104003,Manchester City Council,"5,377.20"
110667,Manor House Care Home (Old Windsor),"128,142.00"
2322001,Marist Convent Junior School,"13,572.00"
1546001,Markitwise International,698.63
103276,Marriott Hotels,"2,164.70"
100118,Mars Drinks UK Ltd,"1,207.45"
2285501,Mary Hare Grammar School,"15,374.00"
4381601,Matchtech Group plc,"41,354.62"
108798,Matrix Control Solutions Ltd,966
111931,Matrix Fitness Systems Ltd,"4,349.30"
1953701,Maudesport Ltd,825.07
2240701,Maybank Residential Home,"11,095.98"
108097,Mayfield School,"7,500.00"
154301,McBains Cooper,"15,499.66"
259801,Mcevoy & Rowley Services Ltd,930
2408501,Meadowbank Residential Home for the Elderly,"6,246.80"
16001,Medico Nursing & Homecare Ltd,"83,328.91"
111131,Meopham School,"1,245.96"
112151,Meritec Limited,"2,869.25"
111638,Merrifield House,"10,232.87"
105593,Method Publishing   (CLOSED 25/03/09),690
871201,Method Publishing Company Ltd,839.5
63901,Metric Group Ltd,"20,582.90"
103728,Metric Office Furniture Ltd,"1,212.35"
106007,Micad Systems (UK) Ltd,"1,130.40"
102169,Michael Wright Supplies Ltd,541.43
112200,Miffling Ltd,840
2241203,Milbury Care Services Ltd,"206,879.22"
103604,Milton Keynes Borough Council,"100,499.96"
103533,Mind Body and Sole,600
112179,Mindstretchers Ltd,"1,368.61"
20301,Misco,"12,840.37"
107159,ML Systems,920
3493701,Mogo UK,"5,109.50"
110407,Molly Maid,"1,625.00"
110926,Monomax Ltd,"2,875.00"
103194,Monterpoint Ltd,"1,610.00"
106611,Moonscape Media Limited,874
2276201,More House School,"31,312.80"
1552101,Morgana Systems Limited,612.09
1734901,Morleys Of Bicester Ltd,"2,937.10"
2751601,Morris & Blunt Ltd,"73,468.86"
252201,Morriss & Gale,"9,941.00"
111537,Mouchel Group,"7,710.35"
111220,Mrs M Sams t/a Kool Kidz Klub,"3,638.25"
4270801,MSS Helen Ley Care Centre,694.2
107225,Mulberry House,"17,123.40"
2241801,Munchkins Pre-School Maidenhead LLP,"15,637.80"
100177,Muntham House School,"57,414.00"
104178,My Choice Childrens Home Ltd,"93,215.70"
104846,N&H Maintenance,"1,130.88"
3308301,NAACE,"1,410.95"
112073,Nalders Solicitors,862.5
2618001,National Childrens Bureau Enterprises Limited,"12,327.81"
105543,National College for School Leadership,930.5
144001,National Express,"2,710.40"
108962,National Flood Forum,"1,527.50"
1733201,NCC Services Ltd,"5,284.25"
1605501,Neil Stewart Associates,"1,467.43"
2378201,Nelson Thornes Ltd,"7,429.71"
22501,Neopost  TMS Credifon,"15,000.00"
22502,Neopost Ltd,"2,753.66"
207001,NES Arnold Findel Education Limited,"1,665.01"
847602,Network Rail Infrastructure Ltd,"2,647.89"
847601,Network Rail Infrastructure Ltd,568.45
100162,New Directions UK,"3,177.81"
111225,New Victoria Nursing & Residential Care Home,"4,498.13"
110180,New4 Ltd,"6,350.00"
2381401,Newman & Son,"1,199.00"
2760301,Newsquest London Ltd,868.25
112312,Newvale,"1,198.30"
105726,Nexgen Vehicle Graphics Ltd,"8,527.25"
104590,Nexus The Educators Connection Ltd,876.88
2242301,Nightingales Residential Homes,"12,901.71"
285201,Nisbets,641.35
104126,Niton Equipment Limited,835.44
102720,No Handbags Theatre Unlimited,"2,000.00"
2323801,Noahs Ark Club,"9,830.00"
770701,Norden Farm Centre Trust Limited,"56,523.54"
110426,Norlington Care Ltd,"6,174.76"
2242701,Normanhurst Care Limited,"26,769.18"
112192,North Hill House,"1,350.00"
108952,North Lanarkshire Council,"18,790.20"
112084,North Maidenhead Cricket Club,886.09
2680001,Northamptonshire County Council,963
98402,Northgate Land and Property Solutions Limited,"4,822.41"
3450403,Northgate Public Sector Ltd,"8,129.28"
2243101,Norwood Ravenswood,"13,997.13"
3394501,Nottingham Rehab Ltd,680.21
3466301,Npower,"3,279.60"
3466303,NPower Commercial Gas Ltd,"75,338.59"
3466302,Npower Direct Ltd,"2,508.84"
100891,Number Twenty Two,"7,190.00"
112232,NumberGym Software,"7,762.50"
110340,Numicon Ltd,"1,367.76"
2505201,Nurse Electrical Ltd,"8,098.53"
103344,Nursery Staff Ltd,"15,294.75"
219301,O2 (UK) Ltd,"6,119.90"
2243501,Oakdown St Anthony,"11,088.38"
4438201,Oakley Court Hotel Ltd,632.95
112099,Oaktree Property Services,"6,635.00"
103465,OCLC (UK) Limited,"11,865.93"
4099001,OCR,"17,495.00"
939801,OCS Group UK Limited T/A Cannon,"1,530.36"
102166,Office Gold Ltd,"3,896.77"
104240,Office of Communications,825
104415,Offtech Paper and Consumables Ltd,626.04
3799902,Ofsted,"1,987.00"
3077601,Ogilvie Court,"27,778.64"
2374301,Old Windsor Day Centre,"10,380.00"
131101,Old Windsor Parish Council,"52,050.00"
2243601,Old Windsor Pre-School,"10,191.60"
110546,Olm Systems Ltd,"4,797.80"
104906,Omega Electrical Services,"12,609.75"
112186,One Click Media Services Ltd,517.33
100402,Open Text UK Ltd,"12,300.36"
291803,Open University,995
104109,Opening the Book Promotions,"1,883.25"
100258,Optelec Ltd,"2,760.24"
2835002,Optimus Education,"2,719.75"
111190,OPUS Business Systems Ltd,"3,935.42"
112331,Oracle Storage Systems,"5,130.15"
110185,Orpheus Centre,"48,110.60"
101263,Osiris Educational,562.35
110601,Otis Limited,"1,293.75"
110393,Oxford Architects,"26,064.06"
2498302,Oxford Brookes University,520
2674901,Oxford Diocesan Board of Education,"388,766.30"
2244201,Oxford House Community Care,"24,380.04"
917703,Oxford University Press,"6,909.89"
2392902,Oxfordshire County Council,"17,704.01"
2392901,Oxfordshire County Council,"10,138.00"
104509,P A Testers LLP,"15,577.52"
111844,P C World,"1,222.57"
96203,Pace Fuelcare Ltd,"19,303.33"
96201,Pace Petroleum Ltd,"60,255.95"
103766,Paragon Group UK Ltd,"3,682.43"
2487501,Parents and Children Together,"6,948.75"
112202,Park Retail Ltd (Love 2 reward),960.6
48002,Parker Merchanting Ltd,"1,289.13"
108720,Passmore Care Services Limited,"7,535.52"
4102601,Pearson Education (Head Office),"6,043.18"
111014,Pearson Education Customer Services,"3,460.24"
2337701,Pel Services Ltd,"17,179.81"
108304,People Potential (uk) Ltd,"22,451.92"
138401,People To Places,"65,478.17"
111417,Perma Contracts Ltd,"3,981.40"
3964701,Personal Security Service Limited,957.89
2074901,Pertemps Recruitment Partnership,"497,726.57"
109169,Pest Control Services Ltd,868.25
94101,Peter Brett Associates LLP,"95,056.63"
103738,Peter North & Partners,"4,938.28"
2274801,Peters Bookselling Services,"13,099.63"
105155,PGL Travel Ltd,"48,526.59"
112239,Phase 3 Consulting Ltd,"5,878.52"
1800901,Philip Harris Education,"1,938.75"
111873,Phoenix Engineering (Hurst) Ltd,"16,795.79"
1551701,Phoenix Software Ltd,"21,955.06"
2634301,Phonak UK Ltd,"3,976.60"
3591001,PHS Datashred,"2,875.66"
3049801,PHS Group plc,"4,874.08"
39902,Pinder Hall Management Committee,776.63
109023,Pinders Professional & Consultancy Services Ltd,694.12
2287201,Pinehurst Home for The Elderly,"9,257.52"
576101,Pipeline People.Com,"2,005.55"
360604,Pitney Bowes Finance PLC,"1,034.49"
523701,Pitney Bowes MapInfo Ltd,"2,687.23"
105612,Pivotal Performance Ltd,"16,230.41"
111468,PJ Services,600
106555,Planet Sport (Holdings) Limited,"1,025.50"
1054601,Plantdisplays Plus,"1,827.15"
100988,Plantmasters Ltd,"2,647.50"
21701,Plastic Card Services,"6,034.13"
106535,Playforce Ltd,"3,191.25"
112168,Playground Markings Direct Limited,"4,220.85"
1564401,PN Landscape & Property Maint,"1,050.00"
105944,Portsmouth RC Diocesan Trust,"34,450.23"
100641,Positive Lifestyles Partnerships Limited,"13,124.08"
102939,Positive Steps Day Nursery,"19,209.60"
2245501,Poundfield Pre School,"7,356.60"
112185,Power Plate International Ltd,"12,630.44"
104796,Powerguards Inc Ramping Systems Ltd,"4,084.15"
368901,Precor Products Ltd,"17,887.19"
103358,Premier Autogas Ltd,"3,639.55"
4394501,Premier Paper Group,"16,690.30"
101368,Premier Vanguard,547.17
621004,PricewaterhouseCoopers,"10,575.00"
122501,Priestwood Electrical,"2,843.26"
112183,Primary Colours Ltd,"8,045.00"
111528,Primary Health Care,"21,665.06"
107813,Print & Promotions,675
103263,Priors Court School,"210,255.18"
100916,Priory Education Services Limited,"50,752.69"
112175,Pro Teamwear UK,"2,844.65"
106011,Proband Ltd,939.98
111121,Product Development Corporation,"7,995.64"
111964,Profile Engineering & Construction,850
110165,Projuice Ltd,666.52
2390201,Property Maintenance Services,"10,068.18"
102977,ProQuest Information and Learning,"31,485.78"
34201,Prospec Limited,597.89
111065,Prospects Service Ltd,"12,535.00"
102930,Protocol Education,"1,654.86"
106405,Providence Projects Limited,"4,667.14"
125803,Prudential Assurance Co Ltd,"50,069.80"
125801,Prudential Assurance Co Ltd,"42,014.26"
100437,PSC Business Consultants,540.5
3585501,PSP Group Ltd,"7,804.04"
111288,PTP Consultancy,"2,185.00"
112089,Pulse Surveys,"1,592.75"
2324701,Pumpkins Pre School,"13,050.00"
360603,Purchase Power,"3,130.01"
112199,Pure Foods Systems Ltd,"1,130.15"
3596701,QAS Ltd,"17,577.96"
2650901,QCA Enterprises Ltd,"2,763.55"
106850,Quality Care Homes (UK) Ltd,"95,681.94"
102298,Quality South East,948.75
105621,Queensbury Shelters Ltd,"1,322.50"
112136,Quintin Kynaston,575
103463,Quoin Contracts Limited,"13,146.65"
2314101,R D Brett(Electrical Contractor)Ltd,"3,474.36"
2246501,R E A C H,"42,890.52"
467301,R H Sands & Sons,"4,625.00"
111641,R P Commercial Cleaning Services,"2,024.00"
101252,R Watts & Sons,"3,639.75"
112167,R&G Fencing,"3,362.12"
103949,R&M Construction Services Ltd,"3,003.33"
112273,RA Phillips Contractors Ltd,"1,596.95"
1638401,RAC Auto Windscreens Limited,693.49
111618,Radcliffe House,"7,071.42"
110718,Radio Telemetry Services,"4,812.00"
2310801,Rail Settlement Plan,684.3
87001,Railex Systems Ltd,776.83
2324601,Rainbow Pre-School,"11,797.20"
102309,Rapid Electronics Limited,706.84
101211,Rapid Racking Limited,755.09
111239,Rapkyns,"20,571.44"
2280501,Ray Jenkins Consultancy,"1,311.00"
104253,RBS(Timber & Boards) Limited,"1,316.13"
4126601,RBWM Outdoor Education,546.18
143201,RBWM Twinning Committee,"1,079.00"
105124,RCI Industries Ltd,941.86
2396401,Reading & Wokingham Services Ltd,"13,248.35"
97301,Reading Borough Council,"21,758.27"
97307,Reading Borough Council,"13,892.50"
2420214,Reading Borough Council,"12,545.00"
3133501,Reconstruct Training,839.73
110414,Record Currency Management Ltd,"158,937.23"
167601,Record RSS Limited,"7,601.86"
610001,Rediweld Rubber & Plastics Ltd,716.45
100932,Re-Format LLP,"34,162.30"
107074,Regional Training Facility,"2,275.00"
2646901,Reliance Human Resources Ltd,"6,838.81"
3974601,Remploy Furniture,"4,653.65"
103104,Remploy Library Services,"7,362.79"
210001,Repropoint,729.62
104049,ResearchRecommendations&ElectronicVoting Ltd,"9,701.40"
106157,Resolute Support Services Limited,"192,270.63"
107849,Resolution Data Management Ltd,"2,768.28"
111294,Restful Homes (Milton Keynes) Ltd,"11,600.00"
110591,Results Health Clubs Bracknell Ltd,"3,726.00"
103430,Rethink,"83,430.00"
382001,Rexel Senate Electrical Supplies,"1,418.72"
1421901,Rhedin Ltd,"5,947.19"
104199,RIBA Bookshops,718
102230,Ricoh UK Ltd,"1,676.97"
111854,Right Signs,954.06
3169201,RM Education plc,"2,483.02"
105248,RMBI,"3,901.25"
882101,RNIB,"14,917.60"
882109,RNIB,500
101163,Robbins Training and Consultancy Ltd,506
1954701,Robert Greenly Software Ltd,"1,380.00"
104867,Robinia Care South Ltd,"29,515.10"
105342,Robinsons Hygiene Services Ltd,"22,426.15"
106729,ROC,"12,094.25"
103678,Roche Audio Visual,"1,053.99"
111333,Rocksure Systems Ltd,966
2314201,Rollalong Ltd,"133,630.81"
106337,Rollover Ltd,"2,887.25"
111521,Rose & Son,836.82
244201,RoSPA,552
111285,Rossendales Collect,"3,400.97"
102932,ROSTA,"11,263.50"
1811402,Rotary Club of Windsor & Eton,"1,180.80"
187002,Royal Holloway University Of London,"4,573.90"
9101,Royal Mail,"8,983.28"
2467401,Royal Masonic Benevolent Institute,"12,131.34"
103720,Royal Windsor Racecourse,"10,692.60"
33101,RS Components Ltd,"3,417.73"
108195,RSK Geoconsult Ltd,"8,567.50"
106360,RSM Bentley Jennison,"2,275.00"
108795,RTA Associates Ltd,"1,870.36"
106503,Rudolf Steiner School Kings Langley,"5,892.00"
112139,Running Frog Music Company Ltd,"1,242.00"
101241,Russell Cawberry Ltd,"59,253.38"
100401,Ryder Truck Rental,"4,727.12"
61301,S & L Building Services Ltd,"34,507.19"
104848,S D G Carpentry & Building Services,917.5
102358,Safari Sports Ltd,748.11
4021801,Safesite Limited,581.63
4291001,Safety First Aid Group,764.46
357801,Safetyshop - Signs & Labels Ltd,"1,154.00"
109571,Samin Travel Ltd,"3,677.00"
2248201,Sandridge House,"46,335.42"
103346,Sanford House Limited,"21,409.41"
111752,Say Two Productions Co Ltd,566.88
107014,SBServices,"2,349.80"
3515601,Scan Coin Omser (UK) Ltd,"4,374.18"
102366,Scholastic Book Clubs,587.17
106107,School Days Direct Ltd,743.79
103133,School Stickers,747.5
102905,Schoolscapes,"1,522.60"
102372,Scientific & Chemical Supplies Ltd,"1,143.54"
2341601,Scotford & Teasdale,"2,338.83"
4310103,Scott Wilson,"63,579.61"
111550,Scottish & Southern Energy plc,983.25
102357,Scottish&Southern Energy PLC T/A South.Electric,"173,072.26"
100194,Screwfix Direct,"1,830.09"
321501,SDK Environment Ltd,"38,694.85"
111006,Searching for Excellence Ltd,"3,000.00"
102378,Seawhite,"1,609.77"
106412,Secure Living Ltd,"1,690.50"
230001,Securit World Ltd,"1,309.86"
1596301,Security Control Systems,"15,408.88"
107029,Security Industry Authority,"2,695.00"
110541,Seladin Gjorllaku,650
2933403,Select Education plc,"29,339.54"
3686101,Selwyn Care Ltd,"68,408.10"
100534,Semantise Ltd,"5,253.50"
103757,Senad Ltd,"48,240.97"
2415801,Sense,"30,598.98"
4246501,Serengeti Systems,"82,530.35"
102703,Seton,757.68
102386,Sewmaster Sewing Machines,644.06
4378001,SFD (GB) Ltd,"1,334.44"
104235,SGS United Kingdom Ltd,793.04
3850201,Sharpe Pritchard,"6,210.00"
112247,Shaw Trust Ltd,"1,449.00"
128201,Shelfguard Systems,"2,070.00"
322001,Shelter,521.12
65101,Sherwood Bros & Burton (Maidenhead) Ltd,"20,900.83"
112130,SHI International Corp,894.52
104130,Shire Beverage Services,"1,209.00"
105686,SHL UK Limited,"7,404.31"
106443,Shoosmiths,"94,483.52"
37301,Shorts Group Ltd,"1,784.30"
9301,Siemens Financial Services,"3,438.90"
58202,Siemens plc,"90,054.69"
52805,Siemens plc,"73,245.63"
2865902,Siemens Traffic Controls,"3,553.15"
2865901,Siemens Traffic Controls Plc,"13,946.92"
107022,Sight and Sound Technology,"1,017.76"
104857,Signs Scott,"5,437.20"
276101,Signway Supplies Ltd,"4,811.22"
110840,Silk Group Ltd,"6,744.50"
100810,Silvalea Ltd,550.8
2249301,Silver Birches,"20,269.94"
112180,Silver Mount Investments Limited,"3,200.00"
3644301,Simone Surveys Limited,"35,491.05"
109051,Simply Dance (Surrey) Ltd,806
100964,Simpson Environmental Services Ltd,615
110649,Sir Frederick Snow & Partners,"30,722.25"
111087,Sites for Schools,"1,013.00"
111712,SKS Window Cleaning Ltd,799.25
111039,SLK Services (Mr Wali Nazir),"29,482.02"
215901,Slough Borough Council,"286,330.88"
215916,Slough Borough Council,"12,652.50"
2573101,Slough Borough Council,"3,725.64"
215910,Slough Borough Council Ref: H213 1326 0000,"50,000.00"
3706601,Slough Community Leisure Limited,619
2492801,Slough Community Transport & Shopmobility,979
4260701,Slush Puppie,"1,436.56"
307401,Smallwood,"2,373.81"
112159,SMILE Club Windsor & Maidenhead,"2,500.00"
2301002,SMS Environmental Ltd,667
2301001,SMS Maintenance Ltd,"49,102.49"
108394,Social Enterprise Berkshire,950
1326704,SOCITM Limited,"3,205.50"
103869,Sodexho Pass,"53,880.87"
2285101,Soft Box Limited,"3,425.85"
111068,Solace Enterprises,"1,017.25"
195410,Solace Ltd,"1,051.56"
211903,Somerset County Council,"2,886.00"
106464,Sound Advice PA Installations Ltd,682.81
2322601,South Ascot Pre-School Ltd,"8,456.40"
2092301,South Ascot Village School,"54,765.49"
75002,South East Water Plc,"20,182.42"
75009,South East Water Plc,"9,294.00"
109563,South East Youth Partnership,800
106802,South Grange Nursery,679.05
111318,South of England Advocacy Projects(SEAP),"10,680.38"
75501,Southern Bearing Ltd,"1,718.36"
106390,Southern Communications Ltd,570.61
108493,Southern Educational Leadership Trust,850
46502,Southern Electric,"5,586.31"
46504,Southern Electric Contracting Ltd,"528,086.44"
46506,Southern Electric Plc,"281,653.72"
46501,Southern Electric Plc,"5,043.12"
46521,Southern Electric Power Distribution Ltd,"3,068.31"
108838,Southern Electric Power Distribution plc,"4,463.83"
35701,Southside Landscapes,963.5
106854,Sovereign Cars,"74,842.78"
112270,Speaking of Books Ltd,555.56
100262,Specialist Crafts Limited,926.5
102421,SPG Edcuation Marketing,"4,324.00"
100692,Spike Publications,813.38
107201,SPOCE Project Management Limited,632.5
108927,Sport and Play Limited,937.25
1528501,Sporting Leisure Ltd,"3,945.90"
108366,Sports Eduction Academy,"2,500.02"
